timestamp,valor
1900.83333333333,0.1
1900.91666666667,-0.06
1900.91666666667,-0.05
1901,-0.21
1901.08333333333,-0.1
1901.25,0.07
1901.33333333333,-0.01
1901.41666666667,-0.15
1901.5,-0.11
1901.58333333333,-0.14
1901.66666666667,-0.19
1901.75,-0.22
1901.83333333333,-0.29
1901.91666666667,-0.17
1901.91666666667,-0.27
1902,-0.17
1902.08333333333,-0.06
1902.25,-0.28
1902.33333333333,-0.28
1902.41666666667,-0.32
1902.5,-0.3
1902.58333333333,-0.28
1902.66666666667,-0.29
1902.75,-0.29
1902.83333333333,-0.29
1902.91666666667,-0.35
1902.91666666667,-0.41
1903,-0.23
1903.08333333333,-0.05
1903.25,-0.22
1903.33333333333,-0.4
1903.41666666667,-0.39
1903.5,-0.41
1903.58333333333,-0.35
1903.66666666667,-0.44
1903.75,-0.49
1903.83333333333,-0.48
1903.91666666667,-0.42
1903.91666666667,-0.5
1904,-0.63
1904.08333333333,-0.57
1904.25,-0.48
1904.33333333333,-0.5
1904.41666666667,-0.51
1904.5,-0.47
1904.58333333333,-0.51
1904.66666666667,-0.48
1904.75,-0.56
1904.83333333333,-0.39
1904.91666666667,-0.17
1904.91666666667,-0.33
1905,-0.35
1905.08333333333,-0.59
1905.25,-0.21
1905.33333333333,-0.33
1905.41666666667,-0.29
1905.5,-0.27
1905.58333333333,-0.26
1905.66666666667,-0.2
1905.75,-0.19
1905.83333333333,-0.25
1905.91666666667,-0.07
1905.91666666667,-0.13
1906,-0.28
1906.08333333333,-0.29
1906.25,-0.18
1906.33333333333,-0.05
1906.41666666667,-0.26
1906.5,-0.2
1906.58333333333,-0.23
1906.66666666667,-0.2
1906.75,-0.28
1906.83333333333,-0.2
1906.91666666667,-0.37
1906.91666666667,-0.14
1907,-0.43
1907.08333333333,-0.51
1907.25,-0.27
1907.33333333333,-0.37
1907.41666666667,-0.46
1907.5,-0.41
1907.58333333333,-0.35
1907.66666666667,-0.34
1907.75,-0.35
1907.83333333333,-0.23
1907.91666666667,-0.47
1907.91666666667,-0.46
1908,-0.45
1908.08333333333,-0.33
1908.25,-0.55
1908.33333333333,-0.44
1908.41666666667,-0.37
1908.5,-0.38
1908.58333333333,-0.35
1908.66666666667,-0.46
1908.75,-0.36
1908.83333333333,-0.44
1908.91666666667,-0.52
1908.91666666667,-0.49
1909,-0.72
1909.08333333333,-0.46
1909.25,-0.54
1909.33333333333,-0.59
1909.41666666667,-0.54
1909.5,-0.52
1909.58333333333,-0.45
1909.66666666667,-0.33
1909.75,-0.39
1909.83333333333,-0.4
1909.91666666667,-0.31
1909.91666666667,-0.56
1910,-0.42
1910.08333333333,-0.42
1910.25,-0.5
1910.33333333333,-0.42
1910.41666666667,-0.34
1910.5,-0.39
1910.58333333333,-0.35
1910.66666666667,-0.36
1910.75,-0.39
1910.83333333333,-0.41
1910.91666666667,-0.55
1910.91666666667,-0.67
1911,-0.62
1911.08333333333,-0.58
1911.25,-0.61
1911.33333333333,-0.53
1911.41666666667,-0.51
1911.5,-0.49
1911.58333333333,-0.41
1911.66666666667,-0.44
1911.75,-0.41
1911.83333333333,-0.27
1911.91666666667,-0.21
1911.91666666667,-0.21
1912,-0.25
1912.08333333333,-0.14
1912.25,-0.38
1912.33333333333,-0.18
1912.41666666667,-0.21
1912.5,-0.23
1912.58333333333,-0.42
1912.66666666667,-0.54
1912.75,-0.58
1912.83333333333,-0.58
1912.91666666667,-0.38
1912.91666666667,-0.43
1913,-0.4
1913.08333333333,-0.45
1913.25,-0.43
1913.33333333333,-0.39
1913.41666666667,-0.44
1913.5,-0.45
1913.58333333333,-0.36
1913.66666666667,-0.33
1913.75,-0.35
1913.83333333333,-0.32
1913.91666666667,-0.19
1913.91666666667,-0.02
1914,0.05
1914.08333333333,-0.1
1914.25,-0.24
1914.33333333333,-0.3
1914.41666666667,-0.22
1914.5,-0.26
1914.58333333333,-0.24
1914.66666666667,-0.16
1914.75,-0.17
1914.83333333333,-0.04
1914.91666666667,-0.15
1914.91666666667,-0.04
1915,-0.2
1915.08333333333,-0.04
1915.25,-0.1
1915.33333333333,0.06
1915.41666666667,-0.06
1915.5,-0.22
1915.58333333333,-0.12
1915.66666666667,-0.22
1915.75,-0.21
1915.83333333333,-0.25
1915.91666666667,-0.13
1915.91666666667,-0.21
1916,-0.12
1916.08333333333,-0.14
1916.25,-0.28
1916.33333333333,-0.31
1916.41666666667,-0.35
1916.5,-0.49
1916.58333333333,-0.37
1916.66666666667,-0.27
1916.75,-0.36
1916.83333333333,-0.33
1916.91666666667,-0.46
1916.91666666667,-0.82
1917,-0.57
1917.08333333333,-0.63
1917.25,-0.63
1917.33333333333,-0.55
1917.41666666667,-0.55
1917.5,-0.44
1917.58333333333,-0.25
1917.66666666667,-0.22
1917.75,-0.23
1917.83333333333,-0.44
1917.91666666667,-0.33
1917.91666666667,-0.68
1918,-0.47
1918.08333333333,-0.34
1918.25,-0.25
1918.33333333333,-0.44
1918.41666666667,-0.43
1918.5,-0.36
1918.58333333333,-0.31
1918.66666666667,-0.31
1918.75,-0.18
1918.83333333333,-0.07
1918.91666666667,-0.11
1918.91666666667,-0.29
1919,-0.2
1919.08333333333,-0.24
1919.25,-0.21
1919.33333333333,-0.13
1919.41666666667,-0.28
1919.5,-0.36
1919.58333333333,-0.29
1919.66666666667,-0.33
1919.75,-0.26
1919.83333333333,-0.2
1919.91666666667,-0.41
1919.91666666667,-0.42
1920,-0.25
1920.08333333333,-0.27
1920.25,-0.12
1920.33333333333,-0.24
1920.41666666667,-0.27
1920.5,-0.36
1920.58333333333,-0.31
1920.66666666667,-0.27
1920.75,-0.22
1920.83333333333,-0.27
1920.91666666667,-0.27
1920.91666666667,-0.47
1921,-0.05
1921.08333333333,-0.18
1921.25,-0.24
1921.33333333333,-0.3
1921.41666666667,-0.31
1921.5,-0.28
1921.58333333333,-0.15
1921.66666666667,-0.26
1921.75,-0.19
1921.83333333333,-0.04
1921.91666666667,-0.14
1921.91666666667,-0.18
1922,-0.33
1922.08333333333,-0.44
1922.25,-0.15
1922.33333333333,-0.23
1922.41666666667,-0.34
1922.5,-0.31
1922.58333333333,-0.28
1922.66666666667,-0.32
1922.75,-0.36
1922.83333333333,-0.33
1922.91666666667,-0.15
1922.91666666667,-0.19
1923,-0.28
1923.08333333333,-0.39
1923.25,-0.34
1923.33333333333,-0.41
1923.41666666667,-0.34
1923.5,-0.29
1923.58333333333,-0.31
1923.66666666667,-0.33
1923.75,-0.31
1923.83333333333,-0.14
1923.91666666667,-0.02
1923.91666666667,-0.04
1924,-0.23
1924.08333333333,-0.24
1924.25,-0.08
1924.33333333333,-0.31
1924.41666666667,-0.18
1924.5,-0.26
1924.58333333333,-0.29
1924.66666666667,-0.36
1924.75,-0.32
1924.83333333333,-0.36
1924.91666666667,-0.21
1924.91666666667,-0.43
1925,-0.39
1925.08333333333,-0.4
1925.25,-0.28
1925.33333333333,-0.26
1925.41666666667,-0.29
1925.5,-0.33
1925.58333333333,-0.27
1925.66666666667,-0.2
1925.75,-0.2
1925.83333333333,-0.17
1925.91666666667,0.05
1925.91666666667,0.06
1926,0.2
1926.08333333333,0.02
1926.25,0.1
1926.33333333333,-0.13
1926.41666666667,-0.24
1926.5,-0.26
1926.58333333333,-0.28
1926.66666666667,-0.14
1926.75,-0.16
1926.83333333333,-0.12
1926.91666666667,-0.06
1926.91666666667,-0.29
1927,-0.27
1927.08333333333,-0.18
1927.25,-0.39
1927.33333333333,-0.31
1927.41666666667,-0.25
1927.5,-0.28
1927.58333333333,-0.19
1927.66666666667,-0.24
1927.75,-0.13
1927.83333333333,-0.01
1927.91666666667,-0.06
1927.91666666667,-0.33
1928,-0.02
1928.08333333333,-0.09
1928.25,-0.26
1928.33333333333,-0.28
1928.41666666667,-0.3
1928.5,-0.39
1928.58333333333,-0.2
1928.66666666667,-0.22
1928.75,-0.22
1928.83333333333,-0.2
1928.91666666667,-0.09
1928.91666666667,-0.16
1929,-0.45
1929.08333333333,-0.59
1929.25,-0.33
1929.33333333333,-0.42
1929.41666666667,-0.38
1929.5,-0.44
1929.58333333333,-0.37
1929.66666666667,-0.32
1929.75,-0.26
1929.83333333333,-0.15
1929.91666666667,-0.11
1929.91666666667,-0.54
1930,-0.3
1930.08333333333,-0.27
1930.25,-0.11
1930.33333333333,-0.25
1930.41666666667,-0.25
1930.5,-0.22
1930.58333333333,-0.21
1930.66666666667,-0.15
1930.75,-0.16
1930.83333333333,-0.12
1930.91666666667,0.18
1930.91666666667,-0.06
1931,-0.1
1931.08333333333,-0.21
1931.25,-0.1
1931.33333333333,-0.23
1931.41666666667,-0.2
1931.5,-0.08
1931.58333333333,-0.04
1931.66666666667,-0.04
1931.75,-0.07
1931.83333333333,0.04
1931.91666666667,-0.06
1931.91666666667,-0.06
1932,0.15
1932.08333333333,-0.17
1932.25,-0.18
1932.33333333333,-0.06
1932.41666666667,-0.17
1932.5,-0.29
1932.58333333333,-0.25
1932.66666666667,-0.22
1932.75,-0.11
1932.83333333333,-0.09
1932.91666666667,-0.27
1932.91666666667,-0.26
1933,-0.24
1933.08333333333,-0.29
1933.25,-0.3
1933.33333333333,-0.24
1933.41666666667,-0.29
1933.5,-0.35
1933.58333333333,-0.21
1933.66666666667,-0.23
1933.75,-0.29
1933.83333333333,-0.25
1933.91666666667,-0.3
1933.91666666667,-0.45
1934,-0.21
1934.08333333333,-0.03
1934.25,-0.29
1934.33333333333,-0.31
1934.41666666667,-0.1
1934.5,-0.15
1934.58333333333,-0.11
1934.66666666667,-0.12
1934.75,-0.16
1934.83333333333,-0.07
1934.91666666667,0.03
1934.91666666667,-0.03
1935,-0.34
1935.08333333333,0.14
1935.25,-0.15
1935.33333333333,-0.37
1935.41666666667,-0.3
1935.5,-0.27
1935.58333333333,-0.22
1935.66666666667,-0.22
1935.75,-0.22
1935.83333333333,-0.06
1935.91666666667,-0.26
1935.91666666667,-0.18
1936,-0.28
1936.08333333333,-0.39
1936.25,-0.22
1936.33333333333,-0.2
1936.41666666667,-0.17
1936.5,-0.22
1936.58333333333,-0.1
1936.66666666667,-0.13
1936.75,-0.1
1936.83333333333,-0.03
1936.91666666667,0.01
1936.91666666667,-0.01
1937,-0.08
1937.08333333333,0.03
1937.25,-0.21
1937.33333333333,-0.16
1937.41666666667,-0.06
1937.5,-0.05
1937.58333333333,-0.04
1937.66666666667,0.01
1937.75,0.09
1937.83333333333,0.09
1937.91666666667,0.08
1937.91666666667,-0.07
1938,0.08
1938.08333333333,0.03
1938.25,0.09
1938.33333333333,0.06
1938.41666666667,-0.1
1938.5,-0.17
1938.58333333333,-0.1
1938.66666666667,-0.06
1938.75.0,
1938.83333333333,0.14
1938.91666666667,0.07
1938.91666666667,-0.13
1939,-0.06
1939.08333333333,-0.07
1939.25,-0.18
1939.33333333333,-0.1
1939.41666666667,-0.05
1939.5,-0.07
1939.58333333333,-0.06
1939.66666666667,-0.06
1939.75,-0.07
1939.83333333333,-0.04
1939.91666666667,0.07
1939.91666666667,0.43
1940,-0.01
1940.08333333333,0.08
1940.25,0.09
1940.33333333333,0.17
1940.41666666667,0.11
1940.5,0.11
1940.58333333333,0.12
1940.66666666667,0.07
1940.75,0.15
1940.83333333333,0.11
1940.91666666667,0.16
1940.91666666667,0.31
1941,0.18
1941.08333333333,0.31
1941.25,0.09
1941.33333333333,0.16
1941.41666666667,0.17
1941.5,0.13
1941.58333333333,0.22
1941.66666666667,0.15
1941.75,0.02
1941.83333333333,0.35
1941.91666666667,0.23
1941.91666666667,0.22
1942,0.29
1942.08333333333,0.03
1942.25,0.05
1942.33333333333,0.09
1942.41666666667,0.11
1942.5,0.05
1942.58333333333.0,
1942.66666666667,-0.04
1942.75,-0.03
1942.83333333333,0.01
1942.91666666667,0.09
1942.91666666667,0.13
1943,-0.01
1943.08333333333,0.17
1943.25,-0.04
1943.33333333333,0.1
1943.41666666667,0.06
1943.5,-0.05
1943.58333333333,0.08
1943.66666666667,0.01
1943.75,0.05
1943.83333333333,0.23
1943.91666666667,0.2
1943.91666666667,0.23
1944,0.36
1944.08333333333,0.24
1944.25,0.26
1944.33333333333,0.19
1944.41666666667,0.18
1944.5,0.15
1944.58333333333,0.17
1944.66666666667,0.18
1944.75,0.27
1944.83333333333,0.26
1944.91666666667,0.11
1944.91666666667,0.03
1945,0.1
1945.08333333333.0,
1945.25,0.05
1945.33333333333,0.19
1945.41666666667,0.05
1945.5.0,
1945.58333333333,0.03
1945.66666666667,0.26
1945.75,0.2
1945.83333333333,0.18
1945.91666666667,0.07
1945.91666666667,-0.07
1946,0.15
1946.08333333333,0.02
1946.25,0.01
1946.33333333333,0.05
1946.41666666667,-0.08
1946.5,-0.21
1946.58333333333,-0.13
1946.66666666667,-0.2
1946.75,-0.08
1946.83333333333,-0.08
1946.91666666667,-0.05
1946.91666666667,-0.31
1947,-0.07
1947.08333333333,-0.08
1947.25,0.06
1947.33333333333,0.06
1947.41666666667,-0.02
1947.5,-0.02
1947.58333333333,-0.05
1947.66666666667,-0.07
1947.75,-0.13
1947.83333333333,0.07
1947.91666666667,0.03
1947.91666666667,-0.13
1948,0.07
1948.08333333333,-0.15
1948.25,-0.25
1948.33333333333,-0.12
1948.41666666667,-0.01
1948.5,-0.05
1948.58333333333,-0.11
1948.66666666667,-0.12
1948.75,-0.15
1948.83333333333,-0.05
1948.91666666667,-0.13
1948.91666666667,-0.24
1949,0.07
1949.08333333333,-0.15
1949.25,-0.02
1949.33333333333,-0.11
1949.41666666667,-0.1
1949.5,-0.27
1949.58333333333,-0.13
1949.66666666667,-0.13
1949.75,-0.15
1949.83333333333,-0.07
1949.91666666667,-0.11
1949.91666666667,-0.18
1950,-0.26
1950.08333333333,-0.27
1950.25,-0.08
1950.33333333333,-0.21
1950.41666666667,-0.11
1950.5,-0.05
1950.58333333333,-0.09
1950.66666666667,-0.16
1950.75,-0.12
1950.83333333333,-0.21
1950.91666666667,-0.34
1950.91666666667,-0.21
1951,-0.34
1951.08333333333,-0.41
1951.25,-0.2
1951.33333333333,-0.14
1951.41666666667,-0.01
1951.5,-0.07
1951.58333333333,-0.01
1951.66666666667,0.06
1951.75,0.05
1951.83333333333,0.07
1951.91666666667,-0.01
1951.91666666667,0.16
1952,0.11
1952.08333333333,0.11
1952.25,-0.08
1952.33333333333,0.03
1952.41666666667,-0.03
1952.5,-0.03
1952.58333333333,0.04
1952.66666666667,0.05
1952.75,0.07
1952.83333333333.0,
1952.91666666667,-0.13
1952.91666666667,-0.02
1953,0.07
1953.08333333333,0.15
1953.25,0.11
1953.33333333333,0.19
1953.41666666667,0.11
1953.5,0.11
1953.58333333333,0.01
1953.66666666667,0.05
1953.75,0.04
1953.83333333333,0.08
1953.91666666667,-0.03
1953.91666666667,0.05
1954,-0.24
1954.08333333333,-0.1
1954.25,-0.15
1954.33333333333,-0.14
1954.41666666667,-0.2
1954.5,-0.19
1954.58333333333,-0.19
1954.66666666667,-0.17
1954.75,-0.1
1954.83333333333,-0.02
1954.91666666667,0.08
1954.91666666667,-0.18
1955,0.13
1955.08333333333,-0.16
1955.25,-0.32
1955.33333333333,-0.22
1955.41666666667,-0.2
1955.5,-0.14
1955.58333333333,-0.12
1955.66666666667,0.02
1955.75,-0.11
1955.83333333333,-0.05
1955.91666666667,-0.25
1955.91666666667,-0.28
1956,-0.13
1956.08333333333,-0.24
1956.25,-0.21
1956.33333333333,-0.27
1956.41666666667,-0.29
1956.5,-0.16
1956.58333333333,-0.09
1956.66666666667,-0.26
1956.75,-0.19
1956.83333333333,-0.23
1956.91666666667,-0.15
1956.91666666667,-0.06
1957,-0.09
1957.08333333333,-0.03
1957.25,-0.04
1957.33333333333,0.01
1957.41666666667,0.09
1957.5,0.16
1957.58333333333,0.03
1957.66666666667,0.13
1957.75,0.08
1957.83333333333.0,
1957.91666666667,0.07
1957.91666666667,0.15
1958,0.39
1958.08333333333,0.21
1958.25,0.09
1958.33333333333,0.01
1958.41666666667,0.05
1958.5,-0.07
1958.58333333333,0.06
1958.66666666667,-0.03
1958.75,-0.02
1958.83333333333,0.04
1958.91666666667,0.02
1958.91666666667,0.01
1959,0.08
1959.08333333333,0.07
1959.25,0.17
1959.33333333333,0.14
1959.41666666667,0.05
1959.5,0.03
1959.58333333333,0.03
1959.66666666667.0,
1959.75,-0.06
1959.83333333333,-0.06
1959.91666666667,-0.08
1959.91666666667.0,
1960.0,
1960.08333333333,0.14
1960.25,-0.34
1960.33333333333,-0.15
1960.41666666667,-0.07
1960.5,-0.04
1960.58333333333,-0.04
1960.66666666667,0.03
1960.75,0.06
1960.83333333333,0.05
1960.91666666667,-0.11
1960.91666666667,0.19
1961,0.07
1961.08333333333,0.19
1961.25,0.1
1961.33333333333,0.12
1961.41666666667,0.13
1961.5,0.11
1961.58333333333,0.01
1961.66666666667,0.01
1961.75,0.08
1961.83333333333,0.02
1961.91666666667,0.04
1961.91666666667,-0.16
1962,0.06
1962.08333333333,0.16
1962.25,0.11
1962.33333333333,0.06
1962.41666666667,-0.07
1962.5,0.05
1962.58333333333,0.02
1962.66666666667,-0.02
1962.75,0.02
1962.83333333333,0.02
1962.91666666667,0.06
1962.91666666667,-0.02
1963,-0.03
1963.08333333333,0.18
1963.25,-0.13
1963.33333333333,-0.07
1963.41666666667,-0.06
1963.5,0.03
1963.58333333333,0.07
1963.66666666667,0.22
1963.75,0.18
1963.83333333333,0.14
1963.91666666667,0.14
1963.91666666667,-0.03
1964,-0.09
1964.08333333333,-0.1
1964.25,-0.22
1964.33333333333,-0.32
1964.41666666667,-0.25
1964.5,-0.04
1964.58333333333,-0.05
1964.66666666667,-0.21
1964.75,-0.3
1964.83333333333,-0.31
1964.91666666667,-0.22
1964.91666666667,-0.3
1965,-0.08
1965.08333333333,-0.17
1965.25,-0.12
1965.33333333333,-0.2
1965.41666666667,-0.11
1965.5,-0.08
1965.58333333333,-0.14
1965.66666666667,-0.05
1965.75,-0.14
1965.83333333333,-0.06
1965.91666666667,-0.06
1965.91666666667,-0.08
1966,-0.19
1966.08333333333,-0.05
1966.25,0.03
1966.33333333333,-0.14
1966.41666666667,-0.12
1966.5.0,
1966.58333333333,0.08
1966.66666666667,-0.08
1966.75,-0.03
1966.83333333333,-0.16
1966.91666666667,-0.01
1966.91666666667,-0.03
1967,-0.08
1967.08333333333,-0.21
1967.25,0.05
1967.33333333333,-0.04
1967.41666666667,0.11
1967.5,-0.08
1967.58333333333,0.03
1967.66666666667.0,
1967.75,-0.05
1967.83333333333,0.1
1967.91666666667,-0.04
1967.91666666667,-0.05
1968,-0.26
1968.08333333333,-0.15
1968.25,0.2
1968.33333333333,-0.06
1968.41666666667,-0.13
1968.5,-0.07
1968.58333333333,-0.12
1968.66666666667,-0.08
1968.75,-0.17
1968.83333333333,0.09
1968.91666666667,-0.05
1968.91666666667,-0.14
1969,-0.11
1969.08333333333,-0.17
1969.25,0.01
1969.33333333333,0.17
1969.41666666667,0.18
1969.5,0.04
1969.58333333333,-0.04
1969.66666666667,0.04
1969.75,0.08
1969.83333333333,0.1
1969.91666666667,0.12
1969.91666666667,0.24
1970,0.08
1970.08333333333,0.22
1970.25,0.06
1970.33333333333,0.05
1970.41666666667,-0.04
1970.5,-0.03
1970.58333333333,0.01
1970.66666666667,-0.1
1970.75,0.11
1970.83333333333,0.03
1970.91666666667,0.02
1970.91666666667,-0.12
1971,-0.03
1971.08333333333,-0.16
1971.25,-0.18
1971.33333333333,-0.07
1971.41666666667,-0.05
1971.5,-0.17
1971.58333333333,-0.08
1971.66666666667,-0.01
1971.75,-0.06
1971.83333333333,-0.04
1971.91666666667,-0.07
1971.91666666667,-0.08
1972,-0.22
1972.08333333333,-0.18
1972.25,0.02
1972.33333333333.0,
1972.41666666667,-0.03
1972.5,0.04
1972.58333333333,0.01
1972.66666666667,0.16
1972.75,0.02
1972.83333333333,0.08
1972.91666666667,0.02
1972.91666666667,0.17
1973,0.28
1973.08333333333,0.33
1973.25,0.29
1973.33333333333,0.27
1973.41666666667,0.22
1973.5,0.19
1973.58333333333,0.12
1973.66666666667,0.05
1973.75,0.09
1973.83333333333,0.1
1973.91666666667,0.05
1973.91666666667,-0.06
1974,-0.11
1974.08333333333,-0.27
1974.25,-0.05
1974.33333333333,-0.11
1974.41666666667,-0.04
1974.5,-0.05
1974.58333333333,-0.03
1974.66666666667,0.11
1974.75,-0.08
1974.83333333333,-0.06
1974.91666666667,-0.07
1974.91666666667,-0.08
1975,0.1
1975.08333333333,0.08
1975.25,0.12
1975.33333333333,0.04
1975.41666666667,0.16
1975.5,-0.01
1975.58333333333,-0.01
1975.66666666667,-0.17
1975.75,-0.03
1975.83333333333,-0.12
1975.91666666667,-0.17
1975.91666666667,-0.17
1976,-0.03
1976.08333333333,-0.06
1976.25,-0.22
1976.33333333333,-0.07
1976.41666666667,-0.21
1976.5,-0.13
1976.58333333333,-0.1
1976.66666666667,-0.12
1976.75,-0.07
1976.83333333333,-0.24
1976.91666666667,-0.06
1976.91666666667,0.11
1977,0.18
1977.08333333333,0.23
1977.25,0.25
1977.33333333333,0.27
1977.41666666667,0.33
1977.5,0.27
1977.58333333333,0.2
1977.66666666667,0.18
1977.75,0.02
1977.83333333333,0.03
1977.91666666667,0.16
1977.91666666667,0.03
1978,0.06
1978.08333333333,0.1
1978.25,0.19
1978.33333333333,0.17
1978.41666666667,0.09
1978.5,-0.01
1978.58333333333,0.04
1978.66666666667,-0.13
1978.75,0.06
1978.83333333333,0.03
1978.91666666667,0.14
1978.91666666667,0.08
1979,0.08
1979.08333333333,-0.1
1979.25,0.19
1979.33333333333,0.15
1979.41666666667,0.03
1979.5,0.14
1979.58333333333,0.04
1979.66666666667,0.17
1979.75,0.25
1979.83333333333,0.25
1979.91666666667,0.29
1979.91666666667,0.48
1980,0.3
1980.08333333333,0.4
1980.25,0.3
1980.33333333333,0.3
1980.41666666667,0.35
1980.5,0.2
1980.58333333333,0.22
1980.66666666667,0.18
1980.75,0.2
1980.83333333333,0.13
1980.91666666667,0.29
1980.91666666667,0.22
1981,0.52
1981.08333333333,0.42
1981.25,0.48
1981.33333333333,0.32
1981.41666666667,0.25
1981.5,0.29
1981.58333333333,0.32
1981.66666666667,0.35
1981.75,0.15
